Name:Thu-May-10-20_24_15-CEST-2018.zip,Epsilon:0.2,Score:-3.22708199999975
Name:Thu-May-10-20_48_06-CEST-2018.zip,Epsilon:0.2,Score:-4.136197999999832
Name:Thu-May-10-21_11_12-CEST-2018.zip,Epsilon:0.2,Score:15.05354599999967
Name:Thu-May-10-21_35_09-CEST-2018.zip,Epsilon:0.2,Score:-27.06707599999792
Name:Thu-May-10-21_59_58-CEST-2018.zip,Epsilon:0.2,Score:-29.869935999998344
Name:Thu-May-10-22_23_39-CEST-2018.zip,Epsilon:0.2,Score:-36.01372799999673
Name:Thu-May-10-22_46_56-CEST-2018.zip,Epsilon:0.2,Score:-3.7966779999991505
Name:Thu-May-10-23_09_47-CEST-2018.zip,Epsilon:0.2,Score:-16.949778000000073
Name:Thu-May-10-23_32_46-CEST-2018.zip,Epsilon:?,Score:-2.312799999999936
Name:Thu-May-10-23_58_22-CEST-2018.zip,Epsilon:?,Score:-36.59521999999785
Name:Fri-May-11-00_21_50-CEST-2018.zip,Epsilon:?,Score:-23.307253999997748
Name:Fri-May-11-00_45_42-CEST-2018.zip,Epsilon:?,Score:22.953926000000994
Name:Fri-May-11-01_10_03-CEST-2018.zip,Epsilon:?,Score:-46.68999399999632
Name:Fri-May-11-01_35_34-CEST-2018.zip,Epsilon:?,Score:-47.189601999996015
Name:Fri-May-11-01_58_20-CEST-2018.zip,Epsilon:?,Score:-2.6809499999999797
Name:Fri-May-11-02_21_50-CEST-2018.zip,Epsilon:?,Score:-35.80607399999639
Name:Fri-May-11-02_45_00-CEST-2018.zip,Epsilon:?,Score:-36.03690799999705
Name:Fri-May-11-03_08_05-CEST-2018.zip,Epsilon:?,Score:22.506846000001286
Name:Fri-May-11-03_32_16-CEST-2018.zip,Epsilon:?,Score:-19.696313999998857
Name:Fri-May-11-03_56_18-CEST-2018.zip,Epsilon:?,Score:-7.290886000000574
Name:Fri-May-11-04_20_23-CEST-2018.zip,Epsilon:?,Score:-36.51685599999689
Name:Fri-May-11-04_44_40-CEST-2018.zip,Epsilon:?,Score:-20.049255999999822
Name:Fri-May-11-05_09_09-CEST-2018.zip,Epsilon:?,Score:-20.333541999998555
Name:Fri-May-11-05_33_41-CEST-2018.zip,Epsilon:?,Score:-0.7326339999999639
Name:Fri-May-11-05_59_05-CEST-2018.zip,Epsilon:?,Score:2.426075999999703
Name:Fri-May-11-06_22_49-CEST-2018.zip,Epsilon:?,Score:-24.059753999998076
Name:Fri-May-11-06_47_25-CEST-2018.zip,Epsilon:?,Score:-17.338605999999725
Name:Fri-May-11-07_11_26-CEST-2018.zip,Epsilon:?,Score:-46.13240599999627
Name:Fri-May-11-07_35_36-CEST-2018.zip,Epsilon:?,Score:-23.829449999998015
Name:Fri-May-11-07_59_28-CEST-2018.zip,Epsilon:?,Score:13.952589999999773
Name:Fri-May-11-08_23_28-CEST-2018.zip,Epsilon:?,Score:-11.643758000000254
Name:Fri-May-11-08_47_38-CEST-2018.zip,Epsilon:?,Score:0.39087800000009826
Name:Fri-May-11-09_11_16-CEST-2018.zip,Epsilon:?,Score:-32.04876599999831
Name:Fri-May-11-09_49_45-CEST-2018.zip,Epsilon:?,Score:-8.39944600000056
Name:Fri-May-11-10_13_43-CEST-2018.zip,Epsilon:?,Score:-33.1788499999981
Name:Fri-May-11-10_36_58-CEST-2018.zip,Epsilon:?,Score:-35.33582599999664
